f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,mean,hour,day,week,12_hour,day_time,4_day_period
1.0,84.0,0.0,50.0,48.0,30.0,53.0,39.0,50.0,66.0,1.0,45.0,0.0,35.92307692307692,75,3,0,6,0,3
0.0,56.0,10.0,76.0,31.0,62.0,27.0,47.0,71.0,79.0,27.0,26.0,21.0,41.0,75,3,0,6,0,3
7.0,8.0,12.0,44.0,26.0,75.0,48.0,47.0,75.0,61.0,50.0,35.0,56.0,41.84615384615385,75,3,0,6,0,3
25.0,0.0,1.0,41.0,70.0,43.0,48.0,26.0,52.0,89.0,2.0,0.0,28.0,32.69230769230769,75,3,0,6,0,3
25.0,15.0,20.0,28.0,47.0,51.0,54.0,25.0,82.0,82.0,31.0,0.0,25.0,37.30769230769231,75,3,0,6,0,3
75.0,17.0,21.0,37.0,54.0,59.0,38.0,74.0,55.0,66.0,33.0,15.0,11.0,42.69230769230769,75,3,0,6,0,3
54.0,80.0,32.0,57.0,12.0,106.0,44.0,80.0,78.0,59.0,75.0,22.0,0.0,53.76923076923077,75,3,0,6,0,3
23.0,90.0,24.0,59.0,26.0,58.0,4.0,65.0,63.0,80.0,63.0,1.0,8.0,43.38461538461539,75,3,0,6,0,3
29.0,57.0,40.0,2.0,69.0,69.0,14.0,56.0,19.0,56.0,43.0,31.0,11.0,38.15384615384615,75,3,0,6,0,3
37.0,32.0,48.0,0.0,48.0,70.0,40.0,53.0,58.0,38.0,8.0,15.0,37.0,37.23076923076923,75,3,0,6,0,3
30.0,17.0,42.0,24.0,40.0,86.0,39.0,83.0,46.0,58.0,31.0,0.0,42.0,41.38461538461539,75,3,0,6,0,3
2.0,70.0,47.0,55.0,48.0,88.0,39.0,82.0,48.0,8.0,68.0,32.0,18.0,46.53846153846154,75,3,0,6,0,3
0.0,85.0,19.0,52.0,51.0,76.0,42.0,54.0,28.0,0.0,52.0,4.0,66.0,40.69230769230769,76,3,0,6,0,3
0.0,63.0,22.0,16.0,103.0,80.0,62.0,54.0,4.0,26.0,68.0,0.0,23.0,40.07692307692308,76,3,0,6,0,3
5.0,70.0,21.0,62.0,25.0,61.0,10.0,75.0,21.0,69.0,69.0,0.0,13.0,38.53846153846154,76,3,0,6,0,3
7.0,72.0,55.0,55.0,72.0,30.0,17.0,63.0,57.0,82.0,79.0,0.0,24.0,47.15384615384615,76,3,0,6,0,3
7.0,78.0,42.0,65.0,61.0,91.0,28.0,21.0,25.0,75.0,35.0,0.0,29.0,42.84615384615385,76,3,0,6,0,3
19.0,55.0,21.0,56.0,38.0,66.0,56.0,70.0,60.0,94.0,39.0,0.0,25.0,46.07692307692308,76,3,0,6,0,3
0.0,31.0,30.0,52.0,53.0,69.0,59.0,54.0,72.0,83.0,67.0,0.0,35.0,46.53846153846154,76,3,0,6,0,3
11.0,32.0,30.0,61.0,34.0,16.0,30.0,0.0,63.0,82.0,51.0,0.0,70.0,36.92307692307692,76,3,0,6,0,3
23.0,89.0,0.0,50.0,0.0,71.0,66.0,0.0,46.0,64.0,73.0,0.0,43.0,40.38461538461539,76,3,0,6,0,3
8.0,41.0,0.0,12.0,0.0,44.0,28.0,0.0,93.0,26.0,10.0,0.0,28.0,22.307692307692307,76,3,0,6,0,3
6.0,70.0,0.0,67.0,55.0,96.0,41.0,8.0,82.0,13.0,24.0,0.0,0.0,35.53846153846154,76,3,0,6,0,3
51.0,110.0,0.0,61.0,71.0,115.0,71.0,38.0,48.0,33.0,34.0,0.0,0.0,48.61538461538461,76,3,0,6,0,3
2.0,61.0,14.0,45.0,90.0,99.0,48.0,65.0,100.0,30.0,17.0,16.0,0.0,45.15384615384615,76,3,0,6,0,3
22.0,42.0,18.0,39.0,80.0,97.0,51.0,43.0,51.0,0.0,25.0,0.0,0.0,36.0,76,3,0,6,0,3
10.0,82.0,34.0,65.0,42.0,54.0,30.0,56.0,72.0,41.0,0.0,0.0,0.0,37.38461538461539,76,3,0,6,0,3
25.0,59.0,31.0,65.0,13.0,35.0,55.0,75.0,40.0,66.0,1.0,0.0,3.0,36.0,76,3,0,6,0,3
1.0,46.0,64.0,16.0,48.0,62.0,28.0,30.0,5.0,81.0,17.0,0.0,21.0,32.23076923076923,76,3,0,6,0,3
3.0,17.0,24.0,36.0,73.0,50.0,26.0,70.0,14.0,57.0,8.0,0.0,79.0,35.15384615384615,76,3,0,6,0,3
35.0,69.0,16.0,24.0,80.0,34.0,28.0,59.0,59.0,13.0,0.0,0.0,51.0,36.0,76,3,0,6,0,3
23.0,65.0,32.0,14.0,59.0,92.0,47.0,48.0,71.0,23.0,0.0,0.0,28.0,38.61538461538461,76,3,0,6,0,3
28.0,42.0,33.0,46.0,55.0,100.0,55.0,50.0,90.0,26.0,0.0,0.0,48.0,44.07692307692308,76,3,0,6,0,3
37.0,62.0,31.0,48.0,30.0,57.0,61.0,39.0,91.0,13.0,3.0,0.0,35.0,39.0,76,3,0,6,0,3
27.0,61.0,33.0,58.0,50.0,46.0,19.0,26.0,79.0,20.0,0.0,0.0,40.0,35.30769230769231,76,3,0,6,0,3
38.0,57.0,39.0,41.0,45.0,14.0,72.0,62.0,68.0,0.0,0.0,0.0,22.0,35.23076923076923,76,3,0,6,0,3
10.0,7.0,27.0,28.0,0.0,29.0,29.0,40.0,74.0,24.0,5.0,0.0,47.0,24.615384615384617,76,3,0,6,0,3
8.0,0.0,13.0,54.0,0.0,67.0,19.0,61.0,94.0,35.0,0.0,0.0,13.0,28.0,76,3,0,6,0,3
21.0,0.0,0.0,60.0,0.0,118.0,47.0,51.0,80.0,7.0,0.0,0.0,58.0,34.0,76,3,0,6,0,3
51.0,44.0,28.0,52.0,0.0,72.0,16.0,69.0,93.0,28.0,0.0,0.0,54.0,39.0,76,3,0,6,0,3
50.0,57.0,31.0,52.0,0.0,4.0,40.0,49.0,63.0,33.0,0.0,0.0,26.0,31.153846153846153,76,3,0,6,0,3
0.0,52.0,54.0,46.0,0.0,89.0,24.0,44.0,108.0,2.0,24.0,0.0,6.0,34.53846153846154,76,3,0,6,0,3
29.0,15.0,21.0,54.0,0.0,63.0,18.0,13.0,27.0,4.0,0.0,0.0,34.0,21.384615384615383,76,3,0,6,0,3
1.0,51.0,28.0,31.0,0.0,106.0,38.0,0.0,1.0,0.0,5.0,0.0,25.0,22.0,76,3,0,6,0,3
28.0,64.0,31.0,42.0,8.0,51.0,38.0,66.0,0.0,34.0,0.0,0.0,39.0,30.846153846153847,76,3,0,6,0,3
33.0,23.0,21.0,42.0,0.0,90.0,42.0,66.0,43.0,10.0,11.0,0.0,19.0,30.76923076923077,76,3,0,6,0,3
9.0,79.0,45.0,48.0,0.0,112.0,53.0,62.0,80.0,9.0,0.0,0.0,15.0,39.38461538461539,76,3,0,6,0,3
2.0,51.0,3.0,49.0,1.0,83.0,51.0,47.0,75.0,0.0,0.0,6.0,26.0,30.307692307692307,76,3,0,6,0,3
39.0,81.0,25.0,24.0,11.0,76.0,16.0,69.0,41.0,6.0,0.0,0.0,49.0,33.61538461538461,76,3,0,6,0,3
27.0,78.0,46.0,0.0,0.0,71.0,48.0,58.0,0.0,33.0,0.0,0.0,54.0,31.923076923076923,76,3,0,6,0,3
20.0,54.0,14.0,13.0,0.0,60.0,21.0,28.0,0.0,78.0,0.0,0.0,36.0,24.923076923076923,76,3,0,6,0,3
34.0,49.0,10.0,13.0,0.0,60.0,32.0,80.0,0.0,65.0,0.0,24.0,28.0,30.384615384615383,76,3,0,6,0,3
13.0,61.0,18.0,48.0,0.0,77.0,29.0,9.0,0.0,41.0,0.0,17.0,30.0,26.384615384615383,76,3,0,6,0,3
28.0,51.0,24.0,42.0,0.0,11.0,21.0,55.0,0.0,72.0,14.0,28.0,43.0,29.923076923076923,76,3,0,6,0,3
7.0,29.0,60.0,21.0,0.0,8.0,51.0,59.0,0.0,78.0,0.0,0.0,76.0,29.923076923076923,76,3,0,6,0,3
1.0,84.0,28.0,17.0,0.0,9.0,27.0,74.0,0.0,38.0,0.0,13.0,45.0,25.846153846153847,76,3,0,6,0,3
58.0,5.0,64.0,23.0,0.0,17.0,32.0,48.0,0.0,63.0,0.0,34.0,30.0,28.76923076923077,76,3,0,6,0,3
21.0,26.0,29.0,12.0,0.0,80.0,42.0,48.0,0.0,16.0,0.0,45.0,38.0,27.46153846153846,76,3,0,6,0,3
13.0,27.0,25.0,61.0,0.0,101.0,50.0,58.0,0.0,7.0,0.0,60.0,28.0,33.07692307692308,76,3,0,6,0,3
0.0,53.0,59.0,52.0,0.0,54.0,67.0,48.0,0.0,78.0,0.0,36.0,19.0,35.84615384615385,76,3,0,6,0,3
0.0,108.0,14.0,75.0,1.0,44.0,33.0,27.0,0.0,72.0,6.0,0.0,75.0,35.0,76,3,0,6,0,3
3.0,76.0,8.0,60.0,0.0,77.0,46.0,77.0,0.0,69.0,9.0,26.0,2.0,34.84615384615385,76,3,0,6,0,3
34.0,96.0,0.0,27.0,0.0,110.0,74.0,45.0,0.0,22.0,3.0,26.0,42.0,36.84615384615385,76,3,0,6,0,3
18.0,32.0,0.0,34.0,9.0,98.0,55.0,36.0,0.0,12.0,0.0,5.0,0.0,23.0,76,3,0,6,0,3
31.0,37.0,0.0,32.0,0.0,88.0,1.0,0.0,0.0,30.0,0.0,25.0,8.0,19.384615384615383,76,3,0,6,0,3
3.0,87.0,1.0,29.0,2.0,108.0,37.0,5.0,0.0,0.0,0.0,31.0,18.0,24.692307692307693,76,3,0,6,0,3
0.0,62.0,1.0,40.0,0.0,84.0,74.0,66.0,0.0,0.0,0.0,25.0,23.0,28.846153846153847,76,3,0,6,0,3
23.0,12.0,42.0,41.0,0.0,114.0,51.0,79.0,0.0,4.0,0.0,0.0,55.0,32.38461538461539,76,3,0,6,0,3
17.0,47.0,40.0,44.0,8.0,74.0,48.0,58.0,0.0,12.0,3.0,14.0,69.0,33.38461538461539,76,3,0,6,0,3
6.0,43.0,24.0,58.0,3.0,37.0,41.0,47.0,0.0,41.0,2.0,20.0,44.0,28.153846153846153,76,3,0,6,0,3
36.0,63.0,54.0,44.0,14.0,80.0,54.0,54.0,0.0,33.0,0.0,0.0,56.0,37.53846153846154,76,3,0,6,0,3
2.0,77.0,35.0,8.0,7.0,91.0,55.0,59.0,0.0,43.0,0.0,17.0,58.0,34.76923076923077,76,3,0,6,0,3
32.0,39.0,60.0,18.0,6.0,76.0,69.0,98.0,0.0,32.0,0.0,1.0,48.0,36.84615384615385,77,3,0,6,0,3
15.0,39.0,32.0,33.0,0.0,0.0,29.0,68.0,3.0,8.0,11.0,16.0,28.0,21.692307692307693,77,3,0,6,0,3
1.0,25.0,37.0,26.0,0.0,25.0,25.0,52.0,0.0,0.0,2.0,0.0,15.0,16.0,77,3,0,6,0,3
0.0,69.0,41.0,49.0,0.0,92.0,19.0,59.0,0.0,11.0,1.0,32.0,58.0,33.15384615384615,77,3,0,6,0,3
30.0,26.0,27.0,51.0,0.0,97.0,38.0,77.0,0.0,0.0,0.0,56.0,27.0,33.0,77,3,0,6,0,3
26.0,14.0,17.0,41.0,0.0,66.0,52.0,62.0,0.0,0.0,0.0,18.0,52.0,26.76923076923077,77,3,0,6,0,3
44.0,86.0,3.0,65.0,10.0,33.0,82.0,30.0,0.0,5.0,20.0,11.0,53.0,34.0,77,3,0,6,0,3
13.0,96.0,30.0,60.0,9.0,15.0,28.0,47.0,0.0,0.0,0.0,13.0,48.0,27.615384615384617,77,3,0,6,0,3
49.0,69.0,32.0,28.0,5.0,60.0,0.0,97.0,0.0,0.0,0.0,42.0,52.0,33.38461538461539,77,3,0,6,0,3
36.0,21.0,41.0,28.0,0.0,61.0,46.0,77.0,0.0,0.0,0.0,29.0,44.0,29.46153846153846,77,3,0,6,0,3
29.0,29.0,39.0,36.0,0.0,90.0,44.0,54.0,3.0,0.0,0.0,51.0,42.0,32.07692307692308,77,3,0,6,0,3
0.0,22.0,17.0,77.0,25.0,92.0,48.0,46.0,5.0,0.0,0.0,30.0,5.0,28.23076923076923,77,3,0,6,0,3
20.0,0.0,38.0,66.0,0.0,104.0,51.0,54.0,0.0,16.0,0.0,19.0,54.0,32.46153846153846,77,3,0,6,0,3
0.0,15.0,71.0,71.0,20.0,113.0,37.0,29.0,0.0,0.0,0.0,67.0,0.0,32.53846153846154,77,3,0,6,0,3
1.0,32.0,42.0,50.0,12.0,65.0,54.0,18.0,3.0,0.0,0.0,78.0,30.0,29.615384615384617,77,3,0,6,0,3
5.0,42.0,4.0,1.0,0.0,80.0,51.0,47.0,0.0,0.0,0.0,27.0,68.0,25.0,77,3,0,6,0,3
43.0,96.0,23.0,8.0,0.0,45.0,45.0,62.0,0.0,12.0,0.0,55.0,20.0,31.46153846153846,77,3,0,6,0,3
52.0,46.0,39.0,4.0,0.0,24.0,56.0,50.0,0.0,5.0,0.0,51.0,39.0,28.153846153846153,77,3,0,6,0,3
29.0,0.0,8.0,32.0,0.0,50.0,59.0,52.0,0.0,0.0,0.0,32.0,31.0,22.53846153846154,77,3,0,6,0,3
1.0,0.0,10.0,4.0,0.0,75.0,11.0,36.0,0.0,0.0,0.0,1.0,25.0,12.538461538461538,77,3,0,6,0,3
7.0,19.0,3.0,41.0,3.0,62.0,70.0,84.0,0.0,0.0,0.0,6.0,38.0,25.615384615384617,77,3,0,6,0,3
31.0,60.0,16.0,42.0,32.0,105.0,38.0,51.0,7.0,0.0,0.0,56.0,56.0,38.0,77,3,0,6,0,3
28.0,78.0,4.0,54.0,11.0,105.0,60.0,78.0,0.0,0.0,18.0,86.0,25.0,42.07692307692308,77,3,0,6,0,3
41.0,56.0,27.0,42.0,0.0,102.0,9.0,83.0,0.0,0.0,0.0,83.0,37.0,36.92307692307692,77,3,0,6,0,3
46.0,95.0,9.0,45.0,0.0,64.0,14.0,0.0,0.0,0.0,0.0,56.0,57.0,29.692307692307693,77,3,0,6,0,3
67.0,65.0,21.0,55.0,0.0,26.0,2.0,28.0,0.0,0.0,50.0,32.0,29.0,28.846153846153847,77,3,0,6,0,3
42.0,48.0,52.0,21.0,0.0,45.0,68.0,56.0,1.0,0.0,10.0,16.0,7.0,28.153846153846153,77,3,0,6,0,3
23.0,58.0,34.0,52.0,0.0,29.0,48.0,37.0,0.0,0.0,0.0,17.0,58.0,27.384615384615383,77,3,0,6,0,3
0.0,47.0,20.0,43.0,0.0,75.0,74.0,82.0,3.0,0.0,0.0,8.0,41.0,30.23076923076923,77,3,0,6,0,3
5.0,62.0,2.0,55.0,21.0,63.0,49.0,93.0,0.0,0.0,0.0,0.0,36.0,29.692307692307693,77,3,0,6,0,3
1.0,11.0,19.0,35.0,19.0,107.0,52.0,58.0,11.0,0.0,0.0,0.0,50.0,27.923076923076923,77,3,0,6,0,3
34.0,16.0,54.0,46.0,0.0,112.0,66.0,58.0,0.0,0.0,13.0,4.0,5.0,31.384615384615383,77,3,0,6,0,3
44.0,50.0,51.0,22.0,0.0,57.0,49.0,27.0,0.0,0.0,85.0,0.0,11.0,30.46153846153846,77,3,0,6,0,3
10.0,39.0,43.0,27.0,0.0,71.0,60.0,0.0,14.0,23.0,93.0,17.0,0.0,30.53846153846154,77,3,0,6,0,3
4.0,54.0,31.0,35.0,0.0,40.0,40.0,13.0,0.0,0.0,19.0,45.0,27.0,23.692307692307693,77,3,0,6,0,3
0.0,60.0,9.0,80.0,0.0,18.0,53.0,73.0,0.0,0.0,79.0,28.0,61.0,35.46153846153846,77,3,0,6,0,3
0.0,71.0,42.0,62.0,0.0,52.0,41.0,88.0,0.0,0.0,43.0,9.0,60.0,36.0,77,3,0,6,0,3
2.0,73.0,24.0,58.0,26.0,94.0,70.0,42.0,3.0,0.0,53.0,41.0,27.0,39.46153846153846,77,3,0,6,0,3
0.0,73.0,57.0,22.0,44.0,85.0,44.0,46.0,4.0,0.0,60.0,61.0,51.0,42.07692307692308,77,3,0,6,0,3
0.0,38.0,41.0,36.0,37.0,115.0,40.0,26.0,1.0,0.0,19.0,7.0,24.0,29.53846153846154,77,3,0,6,0,3
0.0,0.0,17.0,49.0,24.0,96.0,24.0,0.0,9.0,0.0,42.0,0.0,28.0,22.23076923076923,77,3,0,6,0,3
11.0,0.0,25.0,40.0,4.0,45.0,12.0,40.0,0.0,0.0,11.0,0.0,11.0,15.307692307692308,77,3,0,6,0,3
34.0,0.0,53.0,45.0,83.0,97.0,70.0,66.0,0.0,0.0,0.0,0.0,32.0,36.92307692307692,77,3,0,6,0,3
24.0,57.0,7.0,29.0,40.0,73.0,34.0,53.0,11.0,0.0,1.0,0.0,8.0,25.923076923076923,77,3,0,6,0,3
23.0,72.0,41.0,46.0,34.0,58.0,38.0,37.0,20.0,0.0,12.0,10.0,67.0,35.23076923076923,77,3,0,6,0,3
39.0,77.0,45.0,52.0,48.0,31.0,36.0,0.0,12.0,0.0,82.0,45.0,40.0,39.0,77,3,0,6,0,3
31.0,50.0,40.0,67.0,38.0,49.0,60.0,3.0,10.0,0.0,62.0,17.0,83.0,39.23076923076923,77,3,0,6,0,3
20.0,56.0,13.0,61.0,0.0,61.0,46.0,0.0,8.0,0.0,97.0,20.0,23.0,31.153846153846153,77,3,0,6,0,3
30.0,93.0,8.0,42.0,15.0,66.0,9.0,0.0,21.0,0.0,101.0,23.0,47.0,35.0,77,3,0,6,0,3
1.0,67.0,38.0,41.0,30.0,75.0,38.0,36.0,15.0,0.0,70.0,55.0,49.0,39.61538461538461,77,3,0,6,0,3
0.0,17.0,55.0,29.0,0.0,78.0,20.0,49.0,33.0,0.0,5.0,34.0,36.0,27.384615384615383,77,3,0,6,0,3
17.0,4.0,38.0,50.0,0.0,48.0,15.0,72.0,28.0,0.0,56.0,34.0,51.0,31.76923076923077,77,3,0,6,0,3
27.0,21.0,24.0,49.0,15.0,57.0,55.0,44.0,6.0,0.0,13.0,9.0,9.0,25.307692307692307,77,3,0,6,0,3
43.0,82.0,43.0,5.0,20.0,63.0,64.0,59.0,0.0,0.0,27.0,0.0,35.0,33.92307692307692,77,3,0,6,0,3
40.0,64.0,44.0,0.0,9.0,40.0,15.0,63.0,0.0,0.0,62.0,0.0,32.0,28.384615384615383,77,3,0,6,0,3
17.0,90.0,12.0,4.0,0.0,23.0,16.0,36.0,0.0,0.0,44.0,18.0,66.0,25.076923076923077,77,3,0,6,0,3
19.0,98.0,47.0,23.0,23.0,97.0,26.0,44.0,0.0,0.0,8.0,64.0,12.0,35.46153846153846,77,3,0,6,0,3
33.0,50.0,18.0,54.0,32.0,66.0,57.0,48.0,0.0,0.0,37.0,70.0,0.0,35.76923076923077,77,3,0,6,0,3
4.0,30.0,20.0,56.0,24.0,66.0,41.0,65.0,0.0,0.0,49.0,47.0,0.0,30.923076923076923,77,3,0,6,0,3
45.0,45.0,25.0,46.0,42.0,47.0,32.0,78.0,0.0,0.0,22.0,24.0,38.0,34.15384615384615,77,3,0,6,0,3
6.0,30.0,29.0,41.0,0.0,12.0,59.0,87.0,13.0,4.0,15.0,25.0,51.0,28.615384615384617,78,3,0,6,0,3
14.0,92.0,27.0,29.0,49.0,14.0,67.0,54.0,3.0,3.0,0.0,56.0,78.0,37.38461538461539,78,3,0,6,0,3
3.0,85.0,49.0,21.0,73.0,97.0,9.0,37.0,0.0,0.0,1.0,1.0,42.0,32.15384615384615,78,3,0,6,0,3
39.0,83.0,12.0,70.0,57.0,102.0,3.0,52.0,0.0,44.0,0.0,65.0,52.0,44.53846153846154,78,3,0,6,0,3
32.0,53.0,38.0,46.0,49.0,60.0,12.0,36.0,11.0,0.0,16.0,68.0,50.0,36.23076923076923,78,3,0,6,0,3
23.0,59.0,36.0,51.0,72.0,8.0,7.0,64.0,14.0,0.0,17.0,11.0,69.0,33.15384615384615,78,3,0,6,0,3
40.0,74.0,31.0,20.0,44.0,11.0,52.0,41.0,10.0,0.0,23.0,60.0,76.0,37.07692307692308,78,3,0,6,0,3
25.0,35.0,34.0,43.0,44.0,28.0,54.0,4.0,8.0,0.0,14.0,86.0,23.0,30.615384615384617,78,3,0,6,0,3
40.0,83.0,25.0,32.0,59.0,31.0,92.0,0.0,41.0,16.0,2.0,63.0,83.0,43.61538461538461,78,3,0,6,0,3
29.0,34.0,8.0,35.0,65.0,46.0,29.0,1.0,22.0,0.0,1.0,40.0,34.0,26.46153846153846,78,3,0,6,0,3
11.0,65.0,0.0,80.0,54.0,60.0,69.0,57.0,7.0,1.0,7.0,33.0,27.0,36.23076923076923,78,3,0,6,0,3
9.0,42.0,0.0,38.0,59.0,57.0,56.0,30.0,55.0,26.0,3.0,57.0,11.0,34.07692307692308,78,3,0,6,0,3
40.0,30.0,0.0,34.0,50.0,67.0,15.0,61.0,4.0,33.0,27.0,12.0,0.0,28.692307692307693,78,3,0,6,0,3
3.0,29.0,0.0,46.0,40.0,48.0,40.0,89.0,35.0,23.0,0.0,1.0,60.0,31.846153846153847,78,3,0,6,0,3
11.0,36.0,0.0,26.0,10.0,66.0,23.0,52.0,20.0,16.0,0.0,0.0,76.0,25.846153846153847,78,3,0,6,0,3
13.0,31.0,1.0,5.0,5.0,54.0,13.0,58.0,19.0,36.0,0.0,39.0,58.0,25.53846153846154,78,3,0,6,0,3
49.0,44.0,15.0,21.0,44.0,84.0,42.0,60.0,16.0,14.0,0.0,30.0,44.0,35.61538461538461,78,3,0,6,0,3
29.0,36.0,3.0,37.0,64.0,44.0,53.0,52.0,71.0,0.0,0.0,47.0,45.0,37.0,78,3,0,6,0,3
19.0,22.0,25.0,6.0,89.0,63.0,37.0,37.0,60.0,18.0,0.0,36.0,38.0,34.61538461538461,78,3,0,6,0,3
0.0,18.0,10.0,43.0,66.0,68.0,30.0,13.0,56.0,0.0,0.0,17.0,21.0,26.307692307692307,78,3,0,6,0,3
31.0,63.0,24.0,27.0,87.0,49.0,55.0,46.0,13.0,0.0,0.0,0.0,6.0,30.846153846153847,78,3,0,6,0,3
54.0,19.0,19.0,58.0,35.0,38.0,32.0,80.0,14.0,0.0,0.0,0.0,8.0,27.46153846153846,78,3,0,6,0,3
66.0,49.0,0.0,72.0,49.0,63.0,7.0,77.0,5.0,0.0,0.0,0.0,47.0,33.46153846153846,78,3,0,6,0,3
23.0,29.0,11.0,56.0,24.0,80.0,23.0,46.0,0.0,0.0,0.0,0.0,17.0,23.76923076923077,78,3,0,6,0,3
15.0,44.0,9.0,51.0,45.0,67.0,0.0,46.0,50.0,0.0,0.0,0.0,17.0,26.46153846153846,78,3,0,6,0,3
30.0,6.0,7.0,45.0,31.0,108.0,28.0,64.0,100.0,0.0,0.0,0.0,30.0,34.53846153846154,78,3,0,6,0,3
19.0,40.0,24.0,57.0,66.0,77.0,20.0,49.0,88.0,0.0,0.0,0.0,38.0,36.76923076923077,78,3,0,6,0,3
27.0,20.0,0.0,57.0,62.0,85.0,9.0,63.0,88.0,0.0,37.0,0.0,51.0,38.38461538461539,78,3,0,6,0,3
0.0,6.0,31.0,41.0,75.0,122.6049868,77.0,46.0,58.0,0.0,0.0,0.0,14.0,36.2003836,78,3,0,6,0,3
0.0,10.0,17.0,52.0,50.0,117.0,30.0,36.0,85.0,0.0,0.0,0.0,48.0,34.23076923076923,78,3,0,6,0,3
14.0,8.0,41.0,37.0,28.0,95.0,62.0,88.0,82.0,0.0,0.0,0.0,14.0,36.07692307692308,78,3,0,6,0,3
50.0,19.0,7.0,39.0,39.0,9.0,60.0,84.0,75.0,0.0,0.0,0.0,27.0,31.46153846153846,78,3,0,6,0,3
20.0,0.0,0.0,34.0,16.0,62.0,69.0,45.0,41.0,0.0,0.0,0.0,48.0,25.76923076923077,78,3,0,6,0,3
42.0,0.0,41.0,56.0,4.0,96.0,43.0,70.0,73.0,0.0,4.0,13.0,31.0,36.38461538461539,78,3,0,6,0,3
0.0,28.0,22.0,19.0,0.0,98.0,42.0,38.0,81.0,0.0,0.0,8.0,29.0,28.076923076923077,78,3,0,6,0,3
38.0,4.0,18.0,36.0,20.0,86.0,54.0,54.0,26.0,0.0,0.0,8.0,35.0,29.153846153846153,78,3,0,6,0,3
29.0,11.0,27.0,77.0,49.0,40.0,38.0,37.0,50.0,0.0,0.0,0.0,36.0,30.307692307692307,78,3,0,6,0,3
47.0,20.0,14.0,56.0,63.0,70.0,21.0,80.0,51.0,0.0,2.0,0.0,5.0,33.0,78,3,0,6,0,3
40.0,6.0,43.0,60.0,45.0,59.0,52.0,51.0,69.0,31.0,0.0,24.0,24.0,38.76923076923077,78,3,0,6,0,3
25.0,3.0,9.0,30.0,56.0,35.0,19.0,47.0,62.0,15.0,0.0,4.0,0.0,23.46153846153846,78,3,0,6,0,3
25.0,0.0,0.0,39.0,52.0,122.6049868,18.0,39.0,100.0,21.0,0.0,0.0,14.0,33.12346052307692,78,3,0,6,0,3
0.0,0.0,0.0,16.0,9.0,93.0,49.0,16.0,38.0,21.0,0.0,35.0,7.0,21.846153846153847,78,3,0,6,0,3
10.0,0.0,5.0,37.0,26.0,69.0,35.0,2.0,0.0,0.0,0.0,39.0,0.0,17.153846153846153,78,3,0,6,0,3
39.0,0.0,9.0,43.0,4.0,40.0,43.0,2.0,75.0,0.0,0.0,22.0,10.0,22.076923076923077,78,3,0,6,0,3
43.0,0.0,37.0,56.0,57.0,24.0,17.0,14.0,91.0,2.0,0.0,0.0,51.0,30.153846153846153,78,3,0,6,0,3
18.0,34.0,0.0,45.0,46.0,91.0,1.0,61.0,91.0,47.0,0.0,0.0,27.0,35.46153846153846,78,3,0,6,0,3
21.0,0.0,8.0,32.0,16.0,57.0,17.0,93.0,70.0,84.0,10.0,0.0,10.0,32.15384615384615,78,3,0,6,0,3
15.0,21.0,26.0,81.0,27.0,73.0,21.0,95.0,78.0,64.0,2.0,0.0,27.0,40.76923076923077,78,3,0,6,0,3
37.0,29.0,31.0,41.0,30.0,70.0,14.0,12.0,35.0,55.0,20.0,2.0,27.0,31.0,78,3,0,6,0,3
37.0,28.0,46.0,53.0,68.0,122.6049868,0.0,60.0,59.0,92.0,5.0,18.0,63.0,50.12346052307692,78,3,0,6,0,3
24.0,26.0,19.0,39.0,72.0,117.0,0.0,70.0,47.0,50.0,9.0,17.0,47.0,41.30769230769231,78,3,0,6,0,3
16.0,9.0,26.0,64.0,101.0,52.0,0.0,64.0,81.0,15.0,41.0,0.0,34.0,38.69230769230769,78,3,0,6,0,3
11.0,0.0,36.0,50.0,52.0,66.0,7.0,15.0,65.0,27.0,19.0,20.0,51.0,32.23076923076923,78,3,0,6,0,3
39.0,0.0,28.0,50.0,71.0,49.0,9.0,0.0,83.0,41.0,54.0,5.0,43.0,36.30769230769231,78,3,0,6,0,3
12.0,8.0,49.0,24.0,39.0,19.0,4.0,0.0,92.0,42.0,0.0,0.0,43.0,25.53846153846154,78,3,0,6,0,3
11.0,0.0,33.0,19.0,49.0,71.0,0.0,0.0,63.0,2.0,0.0,0.0,17.0,20.384615384615383,78,3,0,6,0,3
44.0,0.0,37.0,19.0,67.0,65.0,0.0,0.0,39.0,0.0,0.0,0.0,15.0,22.0,78,3,0,6,0,3
31.0,0.0,12.0,14.0,26.0,34.0,0.0,6.0,103.0,23.0,20.0,7.0,24.0,23.076923076923077,78,3,0,6,0,3
29.0,0.0,41.0,66.0,41.0,83.0,0.0,92.0,105.0,26.0,28.0,54.0,54.0,47.61538461538461,78,3,0,6,0,3
4.0,0.0,17.0,48.0,65.0,77.0,0.0,63.0,90.0,18.0,67.0,75.0,24.0,42.15384615384615,78,3,0,6,0,3
6.0,0.0,42.0,56.0,46.0,111.0,0.0,57.0,75.0,39.0,46.0,73.0,22.0,44.07692307692308,79,3,0,6,0,3
18.0,0.0,54.0,51.0,1.0,42.0,0.0,65.0,56.0,0.0,23.0,45.0,41.0,30.46153846153846,79,3,0,6,0,3
